	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
0	0.0	3.058399127153791	2.0876447815066292	1.9443159441379139	1.7708197706607764	1.679318977233421	1.5828648468158337	1.5304244898970878	1.496851948260742	1.4682509359235936	1.4311247572566395	1.4129968063472766	1.3913121355939728	1.363798349646458	1.342558685131213	1.3243629921650968	1.3023104263527487	1.2850974329625766	1.2630390570880108	1.2359453974906234	1.224905152041318	1.2027554370665499	1.1853717496582532	1.1697271893595453	1.1551025483604258	1.1458998545115318	1.1325306592548938	1.1190134651114965	1.1050967497017685	1.0903640694841858	1.07711937332964	1.0656235840109576	1.0523251626879127	1.039530613969622	1.0302279559673793	1.0220482726130344	1.0153893144480215	1.0089695458398404	1.004239666580846	1.0015090310684123
1	0.0	2.093348643009124	2.3684188015752317	2.242269963322919	2.2478724809453134	2.120758498379526	1.9878141616977676	1.941801655533253	1.8343459941600824	1.7719127860907704	1.707521396941388	1.6503176170327187	1.5981638309843218	1.5323293936946263	1.4975865095245453	1.471867856164274	1.4488964701073825	1.425941118096489	1.3983237502026242	1.354397582385428	1.3236108910391096	1.3034103667905022	1.277240490740373	1.249011304193368	1.2226605867203884	1.2042469234322544	1.1839928862839995	1.1669937026541348	1.1510444013288113	1.1331721528361642	1.1161008317190413	1.0985449416989528	1.0790757962234538	1.0617925287542072	1.045330070179062	1.0318302607446224	1.0221831737038398	1.0118874225607162	1.0058034222240215	1.0018364317390256
2	0.0	2.5907215538149733	1.9926200340721842	1.8405122599614572	1.6816162214904056	1.608431512615314	1.5596483610683893	1.4956470258203394	1.4655761370855982	1.4217216351813147	1.3895239239102406	1.3653154557328553	1.3374148492218374	1.3276234049297244	1.309290583073332	1.2940296610745086	1.2814392610668803	1.263700996716225	1.245214233928791	1.2296049082308769	1.2113785647782496	1.196896251263796	1.1738566725031225	1.15707376196083	1.1451187208007878	1.134385633775488	1.1213564574032455	1.1092029591440826	1.0931746461302978	1.0819226939038387	1.0720821473974085	1.0611451582949372	1.0499140152163557	1.0377188119684937	1.0290546162283924	1.0205864877257815	1.0141863773049975	1.0085939481258204	1.0041566362006857	1.0013856727617891
3	0.0	1.994761653560369	1.9096385318710716	1.8072063123066127	1.6866288908512856	1.620629482262365	1.5574768255649374	1.4859648190872417	1.4487248015240064	1.4052677192839234	1.3743410610789806	1.354458545785583	1.329533942925394	1.3131315675650839	1.2959713060293512	1.2782725826655388	1.2654212091381616	1.250806864239907	1.231974101034937	1.214132022084634	1.2005504706257926	1.1842241824069142	1.1662551487801336	1.1503896136090732	1.1381016666031414	1.1274993862454303	1.1163755843167968	1.1044873337473833	1.0903074437594364	1.0787803758782235	1.0685426851350897	1.0581192013411707	1.0475121973087298	1.0370265019475002	1.028720889893751	1.020520525393188	1.014098179876111	1.0083064980035954	1.00399567925493	1.0012038185743637
4	0.0	1.9527738914801414	1.7292439701600335	1.6396612143646774	1.5186475057910687	1.4727434908040296	1.4239376240888408	1.3652812956027573	1.3292117185523227	1.2965642608348082	1.2776654742979534	1.26194401526637	1.2417671761550582	1.2289060242135228	1.217401693720586	1.2044779021402523	1.1967236735285334	1.1874577529083195	1.1740754754845328	1.1611002867709617	1.1499068558297036	1.1387482541230851	1.1262568420151218	1.1141288601585915	1.1034308961054122	1.095159001323105	1.0866868203679445	1.0781247564959084	1.0681311200826122	1.0598550991316975	1.0528557509236784	1.0444553316054428	1.0368979361099686	1.0286125303239617	1.0226749680281104	1.0164532407056155	1.0114077690231806	1.0072109648347638	1.003542196818006	1.000990997258054
5	0.0	2.061186723941934	2.006727962979789	1.9382835758888002	1.8127486784396658	1.7157583267407508	1.662699563965658	1.5742941112469586	1.5211435067159322	1.4829426646102246	1.4473491475974851	1.421531496917206	1.3961268424629776	1.3777786441672615	1.346030506074276	1.3216606101688388	1.3025375368170105	1.2883517748843798	1.265375911826239	1.2423167081056585	1.2235198579839235	1.207996313372956	1.1887941494024243	1.1730759651104297	1.1563519702260634	1.1446976705262697	1.1341804857512199	1.1238120365077893	1.1071353500401675	1.0924402909554973	1.0804140588045839	1.0677134522301541	1.0548519982236135	1.042178248951876	1.0335267855429913	1.0228418116140874	1.0160020002274324	1.0092948797677517	1.0045546079598278	1.0013725752214373
6	0.0	2.0820783398770186	1.648615918896075	1.5940635868279573	1.496153893983487	1.4512572414182217	1.4136766888937635	1.373802075231208	1.3386167643376679	1.297808664128783	1.278118844140981	1.2618889196363634	1.2408940871114915	1.2351454229224559	1.2263207795226525	1.2113468690330818	1.2012158062175902	1.1874757903975353	1.1755520166857336	1.1622564355805776	1.1521417133616818	1.139595402839051	1.1257950599510247	1.1133525981719703	1.105995891199309	1.0984618729297768	1.0904644332570048	1.0802359490773978	1.067913089641334	1.0601405214300057	1.052888816257167	1.044599301878839	1.0373740857681586	1.0295733318840854	1.022516369718312	1.015891119733225	1.0109078120537631	1.0068099844201264	1.0033184120176697	1.0011190939850525
7	0.0	2.4605962212447254	2.1891416239266484	2.013618619835251	1.804940435080493	1.707942048183873	1.6100091488481427	1.552144330237988	1.5092310535077906	1.4651345129254272	1.4380111419718473	1.404957741183266	1.3832741543056595	1.3524854216816027	1.3359334227349204	1.3193077175242922	1.3010125329199973	1.2800698456743873	1.2595535656077221	1.2396809567595142	1.2243280396663783	1.2044634847007527	1.1849956148731957	1.1663336367460249	1.153584115906644	1.1435027912162063	1.1290488063747033	1.1153082850350282	1.103352172818896	1.0886300952376977	1.0791448021740069	1.0665771348893798	1.0541724425466366	1.041519546240547	1.031955437564502	1.023570571494697	1.0165958887019992	1.0102692903531836	1.0047755085898988	1.00145090805454
8	0.0	2.5527716770093827	1.8673887908490647	1.6924348137631806	1.599528551535174	1.5329848913571629	1.4871728545324068	1.4112002599578313	1.3848213029100371	1.3575539301399686	1.3416993314209642	1.3200618401594324	1.294110678940967	1.2909240468333227	1.2715188727286129	1.2580149625657544	1.2458255194877426	1.2300337458266288	1.2090080650027455	1.194047262837977	1.1786367535018851	1.1666607591493807	1.1482761254534555	1.1382120355678966	1.127883229257788	1.1173509152247687	1.1073918352037126	1.097455543091491	1.0817395350384433	1.0720395374174028	1.0632643255831338	1.0522325220134363	1.0424389987648421	1.0319703023280509	1.0258686943104491	1.0182267695232206	1.0126118576782916	1.0074874911593967	1.0039848983500477	1.0014451993555795
9	0.0	1.9361572291473776	1.6507192448590142	1.512538440723187	1.3922376216432208	1.364949653731742	1.3234129791083653	1.2980815286397478	1.273478382841429	1.2561113286918122	1.2359056183870252	1.2222408962513833	1.201456297190551	1.1886190455653616	1.1820718939319856	1.1759407834865319	1.1684919468131068	1.1589765899316498	1.144424220677823	1.1313777859673848	1.1225617982015927	1.1136770429083171	1.1041045931994058	1.096943383275685	1.0890672646437407	1.0823156216409051	1.073590124785929	1.0651842323888672	1.0574947640413104	1.0517913358197053	1.0455574090691264	1.0389487857601296	1.0311369349642112	1.0241976000991566	1.0181758562387004	1.0132864804391082	1.008846170929657	1.005692760518621	1.0029200224573627	1.0009355760165877
10	0.0	2.3455718106715775	2.0556772947132966	1.9641862926767801	1.85896728803431	1.7169608250598754	1.5888578328753737	1.5142481669233807	1.4646352668123483	1.419763073666787	1.3941357726733703	1.3617596843695998	1.3455926537620564	1.3373623447652982	1.3370823972223755	1.3184625472076195	1.3025134666523097	1.2881927439899525	1.2761034565527694	1.2501783739130838	1.2348263647341853	1.2143730015422123	1.195318577109042	1.171053677479057	1.1556049866283837	1.1438835125482978	1.1310610509867416	1.1107310357975968	1.0941992866682408	1.0802160080285232	1.0717029452727218	1.0601291938046622	1.0501402548714474	1.0384809379476072	1.030974293270628	1.023229773222288	1.0172618779819944	1.0098383920594063	1.0045710924011466	1.0012554970088354
11	0.0	2.033909314539916	1.7655572473370378	1.6626588699710096	1.5521834877961156	1.5036970446118822	1.4246702886745548	1.3881502287202323	1.347331404971798	1.320663232616237	1.289111927867767	1.271132373986939	1.2519430445366737	1.235643671500811	1.2348075616936096	1.2227125404329202	1.2128010415325057	1.2018965051767556	1.1861770042970903	1.1696345324823607	1.1611504211350046	1.145669864766901	1.1339437125853074	1.1221732538066889	1.1116155640226326	1.1028826334832547	1.0932982273074972	1.0800019050404708	1.0707334276743254	1.0616626104896776	1.0549144453983215	1.0478728021267292	1.0387477160539818	1.0304906232848985	1.023314112774982	1.0174199095544127	1.0121454661853022	1.0074430542213308	1.0036915817459982	1.0013477211116573
12	0.0	1.9670483939245884	1.7205973106140218	1.6913510996587953	1.6231979160548224	1.5943660081189015	1.5518548326843575	1.475796031437165	1.4367138227002778	1.3964871372163634	1.3692718260627834	1.3458520150998792	1.319209617675391	1.307536884440442	1.2904976265634216	1.268788707460963	1.2527655263995594	1.2364258420225165	1.2184454021639857	1.198517165096897	1.1878193584168206	1.17131726833025	1.1575638947237894	1.141985923344974	1.1310256095812306	1.1227983461401185	1.1134107136029223	1.1019442721685035	1.087809935835893	1.0771956928802087	1.0683376431357121	1.0577724294317044	1.0471911889687033	1.036003838485977	1.0285955005002863	1.019779343775816	1.01328648080227	1.0076438403489782	1.003641572469134	1.001194753877391
